"","start","end","chr_name","targets","CUB_dmel","ns","s"
"1617",15768742,15771064,"2L",10.9873185170926,0.0981010581883264,45,67
"1618",15766638,15768231,"2L",7.56740342444538,0.126123390407423,14,46
"1619",15757099,15760568,"2L",11.7982972191082,0.0771130537196617,44,109
"1620",15749708,15750976,"2L",5.0067936206687,0.200271744826748,9,16
"1639",16005909,16006094,"2L",1.59227024178849,0.227467177398356,1,6
"1674",16365919,16366873,"2L",13.3053522809258,0.214602456143965,23,39
"1675",16445329,16446716,"2L",17.3757476444403,0.225659060317406,19,58
"1676",16447397,16450455,"2L",12.3704627690777,0.199523593049641,16,46
"1685",16510139,16528184,"2L",35.556993441725,0.180492352496066,97,100
"1686",16467624,16484742,"2L",42.869417218872,0.144829112225919,171,125
"1687",16467624,16484742,"2L",41.825387010653,0.141301983144098,171,125
"1688",16467624,16484742,"2L",42.6189276955611,0.144962339100548,170,124
"1689",16467624,16484742,"2L",41.6162366149105,0.141551825220784,170,124
"1690",16400504,16405924,"2L",11.8834732886957,0.156361490640733,25,51
"1832",18614447,18615819,"2L",15.0570490240649,0.203473635460337,32,42
"1917",19370644,19372561,"2L",6.75801984770814,0.182649185073193,11,26
"1934",19387173,19388534,"2L",7.54809058165496,0.123739189863196,32,29
"1935",19387173,19388534,"2L",8.10888022643875,0.124752003483673,33,32
"1966",19581335,19582370,"2L",19.085258853422,0.188962958944772,63,38
"1967",19581335,19582370,"2L",18.1382233574775,0.179586369876015,63,38
"1989",19911901,19912332,"2L",8.89076406665776,0.269417092929023,21,12
"1999",20054113,20055220,"2L",5.41311195844125,0.0966627135435937,28,28
"2191",5559451,5563401,"2L",15.3937259727373,0.106900874810676,30,114
"2194",6572489,6586530,"2L",20.465262555935,0.127907890974594,54,106
"2204",2741010,2743082,"2L",21.9697559981408,0.154716591536203,63,79
"2205",2740181,2743082,"2L",22.207857515904,0.14805238343936,65,85
"2209",10368179,10372898,"2L",26.128472237159,0.112622725160168,96,136
"2211",12432348,12432683,"2L",8.17968325475615,0.247869189538065,17,16
"2212",12432348,12433912,"2L",7.70953938031656,0.160615403756595,27,21
"2217",11435898,11445178,"2L",26.1970350342964,0.113407078070547,102,129
"2224",6445122,6447961,"2L",20.043283510744,0.144196284249957,41,98
"2380",13967490,13967911,"2L",2.11367650058201,0.150976892898715,2,12
"2382",8009628,8010635,"2L",32.9957163384564,0.523741529181847,35,28
"2388",10403239,10403995,"2L",4.63500095137477,0.220714331017846,6,15
"2393",4865303,4875081,"2L",22.1486721157213,0.119722551976872,91,94
"2403",7018148,7023705,"2L",10.6335834383387,0.128115463112514,27,56
"2404",2758553,2759224,"2L",6.26433165000097,0.174009212500027,13,23
"2405",16467624,16484742,"2L",41.3501250087937,0.14064668370338,170,124
"2406",16467624,16484742,"2L",42.3417548037244,0.144019574162328,170,124
"2418",4651490,4652213,"2L",8.9342902772521,0.23511290203295,13,25
"2419",10488959,10489705,"2L",8.18603460838623,0.215421963378585,14,24
"2423",9773111,9775030,"2L",50.5940705940793,0.38328841359151,83,49
"2424",9771158,9773042,"2L",10.7019517743046,0.124441299701216,16,70
"2449",9151414,9163160,"2L",13.8312906397518,0.144075944164081,29,67
"2468",10579905,10580192,"2L",2.99960840827996,0.230739108329228,4,9
"2472",14713829,14714216,"2L",3.6660747145137,0.192951300763879,8,11
"2473",14743296,14743615,"2L",4.26440589409829,0.266525368381143,6,10
"2474",16003064,16003444,"2L",5.42153578029904,0.169422993134345,14,18
"2475",16134909,16135088,"2L",2.28600045318997,0.175846188706921,5,8
"2481",3398135,3398392,"2L",2.65038792106494,0.139494101108681,6,13
"2482",4004131,4004379,"2L",7.41055963373428,0.239050310765622,17,14
"2487",9436953,9437180,"2L",5.3387228952322,0.280985415538537,9,10
"2488",9890133,9890740,"2L",9.30446647542363,0.310148882514121,13,17
"2496",10348020,10353631,"2L",9.23788530264482,0.112657137837132,40,42
"2497",7100096,7156665,"2L",13.3013136687313,0.109928212138275,46,75
"2499",6190471,6208380,"2L",32.2302465863986,0.209287315496095,78,76
"2500",5845352,5856451,"2L",19.7277340057415,0.130647245071136,81,70
"2510",8526865,8527959,"2L",9.22880220564368,0.10487275233686,49,39
"2511",2418478,2419764,"2L",8.59232703167377,0.159117167253218,14,40
"2518",547417,549215,"2L",19.9322214874901,0.265762953166535,44,31
"2522",4341563,4344477,"2L",17.1351001707231,0.125073723873891,35,102
"2528",3373683,3375408,"2L",16.6214749366297,0.174962894069786,23,72
"2529",3452617,3453593,"2L",9.43919143703178,0.168556989946996,31,25
"2532",7182347,7185289,"2L",11.0615365054691,0.14948022304688,16,58
"2537",11017172,11018736,"2L",20.4435314383091,0.232312857253513,33,55
"2542",6491235,6496117,"2L",8.30194638601475,0.125787066454769,13,53
"2556",5549824,5550807,"2L",14.6946824829879,0.206967358915323,27,44
"2557",2610167,2611047,"2L",4.61288634764865,0.100280137992362,20,26
"2559",9598943,9600853,"2L",16.1600382086155,0.207179977033532,18,60
"2561",1517735,1518061,"2L",2.58754709060524,0.172503139373683,4,11
"2563",6445122,6447849,"2L",20.1242786468564,0.139751935047614,42,102
"2569",2993735,2998245,"2L",21.5143333767952,0.115668459015028,80,106
"2573",2842638,2844513,"2L",18.0188346799146,0.154007134016364,53,64
"2576",9546017,9547294,"2L",10.2616138376546,0.153158415487382,25,42
"2588",7067983,7069539,"2L",30.3017190431739,0.270551062885481,54,58
"2590",4830971,4834949,"2L",10.3851303577468,0.0798856181365139,31,99
"2600",4401120,4403088,"2L",16.8526730847942,0.157501617614899,48,59
"2601",3872833,3893589,"2L",25.9592959458527,0.0954385880362232,118,154
"2602",3872833,3893589,"2L",29.3266450250338,0.105491528867028,121,157
"2603",3872833,3879991,"2L",19.1374215547196,0.0843058218269584,99,128
"2604",3872833,3889812,"2L",20.5518594289128,0.0845755532054024,99,144
"2605",3872833,3889812,"2L",22.0357195943142,0.0816137762752376,115,155
"2606",3872833,3893589,"2L",24.5150804922361,0.100061553029535,102,143
"2607",6973480,6999856,"2L",135.555684418667,0.208868543017977,204,445
"2609",12208216,12209907,"2L",29.7833781622425,0.286378636175409,43,61
"2617",7752434,7753107,"2L",7.21193496121834,0.218543483673283,18,15
"2618",6373577,6377161,"2L",24.2562980104462,0.12568030057226,82,111
"2619",6767214,6770644,"2L",18.0118766406546,0.103516532417555,86,88
"2631",12457759,12460690,"2L",10.5076370142955,0.191047945714464,35,20
"2637",1219363,1229468,"2L",17.8707930378408,0.145291000307649,53,70
"2648",9926613,9929946,"2L",21.8257826244857,0.176014376003917,41,83
"2650",6395891,6397093,"2L",20.6798459527585,0.208887332856146,38,61
"2659",6325268,6330835,"2L",16.739068884098,0.0734169687899033,75,153
"2660",6325268,6330835,"2L",13.6612316979187,0.0676298598906868,60,142
"2661",6060544,6060824,"2L",4.43591200027459,0.201632363648845,12,10
"2662",6733249,6735672,"2L",22.5697625055494,0.203331193743688,30,81
"2666",7984768,7986702,"2L",12.5585357336653,0.202557027962344,28,34
"2667",9656645,9657223,"2L",5.53870792384977,0.178667997543541,9,22
"2672",3668116,3668531,"2L",8.34911364267035,0.333964545706814,9,16
"2674",3703731,3704035,"2L",2.23584994186367,0.13152058481551,5,12
"2680",5884384,5884751,"2L",4.22398477722344,0.351998731435287,4,8
"2690",2846087,2847197,"2L",8.55205008273978,0.142534168045663,25,35
"2693",2816345,2827768,"2L",44.7415631455043,0.184121659034997,61,182
"2701",11843753,11843983,"2L",8.38868085690895,0.381303675314043,14,8
"2703",5266432,5268319,"2L",22.0475547055993,0.290099404021043,27,49
"2728",6804681,6805677,"2L",6.00128146037688,0.136392760463111,8,36
"2747",9127023,9163160,"2L",23.3912911853625,0.150911556034597,64,91
"2748",9127023,9163160,"2L",23.8476784617037,0.153855990075508,64,91
"2753",3870202,3871186,"2L",6.20641416012614,0.129300295002628,16,32
"2755",8027012,8028691,"2L",5.14454075703913,0.0970668067365873,15,38
"2756",8027012,8028379,"2L",6.35965205315064,0.105994200885844,17,43
"2758",16510139,16520080,"2L",25.1105518580642,0.18463641072106,66,70
"2759",7775898,7777985,"2L",21.3728493652427,0.161915525494263,57,75
"2765",10906698,10908812,"2L",13.1344692282496,0.196036854152979,9,58
"2775",8221552,8230194,"2L",15.3744890655871,0.0718434068485378,63,151
"2776",8221552,8230194,"2L",14.7681948980268,0.0690102565328357,63,151
"2781",1013956,1042988,"2L",58.7728409581598,0.201968525629415,154,137
"2782",1013956,1034176,"2L",59.3785503247368,0.204050001115934,154,137
"2798",8998611,8999411,"2L",7.51942426883911,0.183400591922905,12,29
"2800",2684123,2719339,"2L",14.3336296149228,0.0706090128813933,111,92
"2806",14744952,14745185,"2L",1.93752589259292,0.215280654732547,3,6
"2814",3670163,3670527,"2L",12.6889638965148,0.453177282018386,13,15
"2819",6769932,6770644,"2L",8.57227416936137,0.199355213240962,20,23
"2829",8221552,8230194,"2L",13.7167902660946,0.0669111720297297,58,147
"2830",8221552,8230194,"2L",14.7084127563741,0.0662541115151985,68,154
"2833",6973480,6999856,"2L",133.467231583238,0.205334202435751,204,446
"2847",3673205,3691475,"2L",23.3505219401643,0.131182707529013,88,90
"2860",7401438,7404361,"2L",9.52339473615859,0.232277920394112,12,29
"2863",14263721,14327748,"2L",30.2257228269074,0.0625791362875929,139,344
"2864",14308157,14327748,"2L",22.9959916562547,0.0572039593439171,131,271
"2867",12111148,12111942,"2L",10.7596177902473,0.219584036535659,18,31
"2874",5678698,5679147,"2L",5.35104473905908,0.178368157968636,15,15
"2875",5712040,5713550,"2L",16.7066411087052,0.196548718925943,26,59
"2879",13921766,13923360,"2L",12.9403443956077,0.223109386131168,19,39
"2881",8769178,8772344,"2L",40.7222763434807,0.204634554489853,89,110
"2883",6129890,6130550,"2L",5.67755239197624,0.149409273473059,20,18
"2884",6127914,6129884,"2L",20.4598132245748,0.121784602527231,93,75
"2885",8221552,8230194,"2L",14.3818879264449,0.0665828144742821,64,152
"2888",15254971,15256263,"2L",6.18827137838437,0.101447071776793,20,41
"2892",7335044,7352277,"2L",9.41294371612269,0.147077245564417,24,40
"2924",16232074,16239920,"2L",7.12565568960959,0.0468793137474315,37,115
"2926",8390088,8392295,"2L",23.3822318330736,0.17849031933644,63,68
"2927",8388832,8389269,"2L",7.43679852780027,0.256441328544837,13,16
"2935",9641746,9655910,"2L",43.7813817670602,0.0724857314024175,147,457
"2936",9656645,9657223,"2L",5.05341117742302,0.168447039247434,8,22
"2939",8997664,8998383,"2L",10.6541328754197,0.186914611849468,29,28
"2943",9127023,9163446,"2L",23.9398665569659,0.158542162628913,59,92
"2955",1690638,1696854,"2L",21.5322557164286,0.14952955358631,64,80
"2961",10425531,10426496,"2L",8.36480741186187,0.190109259360497,21,23
"2962",10529537,10531404,"2L",13.1818336016117,0.173445178968575,22,54
"2964",10477386,10482916,"2L",29.4923849082322,0.359663230588197,28,54
"2965",10447692,10449709,"2L",14.2547976438085,0.148487475456339,36,60
"2970",14352156,14352600,"2L",10.9009599394088,0.351643869013186,16,15
"2972",4411157,4411763,"2L",13.3804884965761,0.393543779311061,15,19
"2974",8243516,8243988,"2L",6.61520170900344,0.245007470703831,12,15
"2989",4865303,4875081,"2L",22.4346116828164,0.121268171258467,91,94
"2990",4865303,4874214,"2L",28.9379652128708,0.15727155006995,94,90
"3000",14263721,14325707,"2L",28.2486383447071,0.0650890284440255,132,302
"3001",950493,957449,"2L",31.2529661246248,0.172668321130524,79,102
"3003",5678785,5679147,"2L",4.61519251510203,0.153839750503401,15,15
"3009",10851332,10854429,"2L",18.0863144349683,0.223287832530473,26,55
"3010",10852518,10854429,"2L",20.3156019437218,0.218447332728191,34,59
"3011",11502123,11507894,"2L",11.3198595900544,0.110979015588769,44,58
"3018",13252179,13257341,"2L",16.7719609854033,0.118950077910662,60,81
"3019",14875409,14876068,"2L",7.59460151643184,0.237331297388495,16,16
"3025",3291336,3293552,"2L",11.8209512580184,0.113662992865562,39,65
"3027",1717106,1723928,"2L",10.5803170300576,0.192369400546502,21,34
"3032",11657469,11657846,"2L",5.26115079956574,0.263057539978287,8,12
"3039",16449293,16450455,"2L",11.362420908386,0.218508094392038,9,43
"3049",6528013,6530178,"2L",48.4008247452543,0.276576141401453,100,75
"3055",7040606,7054553,"2L",18.6423839068743,0.100227870467066,73,113
"3057",7046410,7054553,"2L",20.1067187500653,0.0878022652841279,89,140
"3058",7051393,7054553,"2L",19.1381843969564,0.118870710540102,60,101
"3062",6932251,6932460,"2L",2.03308002287658,0.22589778031962,3,6
"3063",6932688,6940918,"2L",24.0152947405021,0.0830979056764777,98,191
"3070",8245220,8252851,"2L",26.6360134427115,0.0993881098608639,120,148
"3080",5805479,5808855,"2L",21.4820638707695,0.153443313362639,68,72
"3085",7012327,7012521,"2L",1.44068769591655,0.160076410657394,2,7
"3095",3790663,3802242,"2L",130.37625107803,0.264992380239898,103,389
"3100",1199450,1199575,"2L",1.21347466406718,0.121347466406718,5,5
"3101",1200240,1200449,"2L",20.5341234779493,0.488907701855936,26,16
"3104",11485215,11485724,"2L",30.6396554625269,0.414049398142256,47,27
"3126",9373028,9405875,"2L",17.5665686646636,0.0896253503299162,107,89
"3129",3905562,3989420,"2L",21.6626931766878,0.129716725608909,38,129
"3130",3916782,3989420,"2L",20.7258965836706,0.132858311433786,33,123
"3131",3905562,3989420,"2L",22.493914287074,0.115948011789041,57,137
"3136",8152635,8155113,"2L",9.9753539727043,0.127889153496209,27,51
"3155",5969902,5970664,"2L",8.3379174810513,0.157319197755685,27,26
"3156",6803052,6804255,"2L",9.92771820398866,0.122564422271465,30,51
"3157",6804681,6805595,"2L",5.966460947123,0.142058593979119,8,34
"3158",6801643,6802637,"2L",10.7410975331582,0.185191336778589,38,20
"3159",6801954,6802637,"2L",10.8008782923232,0.140271146653548,52,25
"3162",1600634,1606516,"2L",34.6804791529464,0.185457107769767,70,117
"3163",1600634,1606516,"2L",34.5273588902363,0.184638282835488,70,117
"3174",13708515,13709033,"2L",5.13375783808604,0.22320686252548,7,16
"3175",13023326,13031333,"2L",38.7699808920498,0.129233269640166,117,183
"3183",20079321,20080060,"2L",3.78161941218304,0.290893800937157,6,7
"3188",3760096,3768188,"2L",20.5039292620576,0.0659290329969697,109,202
"3189",3757898,3768188,"2L",22.8350134485839,0.0652428955673825,134,216
"3190",3757898,3768188,"2L",19.3803778839491,0.0561750083592728,130,215
"3191",3757898,3768188,"2L",24.439413173258,0.0723059561338993,128,210
"3192",3766454,3768188,"2L",7.78733096518628,0.146930772928043,15,38
"3212",8303541,8305160,"2L",12.4621430609457,0.175523141703461,21,50
"3213",8303541,8305190,"2L",12.457084010117,0.17301505569607,21,51
"3225",6449711,6455597,"2L",18.948066350714,0.141403480229209,46,88
"3228",5517842,5518870,"2L",4.86561815605313,0.103523790554322,13,34
"3237",6190471,6208881,"2L",50.1187649881602,0.227812568128001,129,91
"3250",1951059,1952867,"2L",25.7373462597135,0.197979586613181,55,75
"3251",1950930,1954325,"2L",25.9452029775583,0.188008717228683,61,77
"3252",1950798,1954325,"2L",30.2972756397409,0.191754909112284,73,85
"3258",9127023,9163461,"2L",21.7557464779705,0.144077791244838,59,92
"3259",9127023,9163446,"2L",23.9425264880488,0.160688097235227,59,90
"3261",5845352,5856451,"2L",19.689737078639,0.130395609792311,81,70
"3262",5845352,5856400,"2L",19.5369474019618,0.132006401364607,79,69
"3263",3757898,3768266,"2L",18.4953681299135,0.0534548211847211,130,216
"3291",2389859,2390635,"2L",68.8963858806228,0.732940275325774,65,29
"3293",8260541,8262332,"2L",4.29431098342992,0.08946481215479,4,44
"3305",2744488,2744924,"2L",10.2666291054109,0.48888710025766,11,10
"3306",7473649,7495608,"2L",59.4678794834227,0.189993225186654,71,242
"3307",7473649,7495608,"2L",60.2462842488771,0.193097064900247,71,241
"3308",7473649,7495608,"2L",60.1626410094528,0.1928289775944,71,241
"3309",7473649,7495608,"2L",59.3057360275296,0.189475194976133,71,242
"3310",7473649,7495608,"2L",60.4310066645616,0.193689123924877,71,241
"3311",7473649,7495608,"2L",59.2256667057216,0.189219382446395,71,242
"3312",7473649,7495608,"2L",60.5186160965843,0.193969923386488,71,241
"3313",7473649,7495608,"2L",59.5517908101528,0.190261312492501,71,242
"3325",6760193,6770644,"2L",53.9221931667263,0.0820733533740127,339,318
"3326",6760193,6770644,"2L",59.0446659416564,0.0898701155885181,339,318
"3327",6767214,6770644,"2L",17.4231164676219,0.0967950914867883,88,92
"3328",6760193,6770644,"2L",55.8592906428654,0.0858053619706073,337,314
"3329",6760193,6770644,"2L",61.3973054860641,0.0943122972136162,337,314
"3332",7821269,7824880,"2L",8.65899581142757,0.115453277485701,29,46
"3333",7821269,7824880,"2L",8.48517343932923,0.113135645857723,29,46
"3341",19580779,19582370,"2L",25.977135461602,0.181658289941273,94,49
"3342",19580779,19582370,"2L",25.4318996852631,0.177845452344497,94,49
"3344",15771347,15772541,"2L",8.48045493869271,0.223169866807703,9,29
"3352",13665826,13672161,"2L",18.5350676247002,0.199301802416131,46,47
"3354",13665826,13671074,"2L",18.0249514440901,0.189736330990422,47,48
"3359",4008712,4008996,"2L",6.07705963560168,0.303852981780084,11,9
"3360",13304868,13310097,"2L",28.5043949155455,0.13573521388355,113,97
"3362",13304868,13308493,"2L",10.0795337806666,0.119994449769841,35,49
"3365",9926613,9930109,"2L",22.5592594017858,0.18491196230972,39,83
"3366",9930626,9930996,"2L",2.77090739465801,0.14583723129779,8,11
"3374",2993735,2998245,"2L",22.9298947321868,0.123279003936488,80,106
"3378",7223619,7237780,"2L",27.2818006800024,0.169452178136661,54,107
"3386",10527790,10531404,"2L",14.4440269078612,0.182835783643813,26,53
"3408",878284,885052,"2L",40.0517896898849,0.118848040622804,108,229
"3412",8960321,8962354,"2L",87.4002100683697,0.56387232302174,87,68
"3415",7473114,7495608,"2L",59.8519946999652,0.190611448089061,72,242
"3437",1013956,1034423,"2L",61.0073260595402,0.200024019867345,165,140
"3438",1134859,1139953,"2L",33.1741211793524,0.249429482551522,81,52
"3439",6932688,6940918,"2L",24.4972020463812,0.0847654050047794,98,191
"3440",6932688,6940918,"2L",18.3562435813176,0.0605816619845465,111,192
"3441",6915046,6919942,"2L",11.0954636149189,0.15850662307027,37,33
"3460",8245220,8252706,"2L",27.1155003377838,0.111586421143143,106,137
"3462",8245220,8252851,"2L",25.6788622774204,0.0999177520522195,111,146
"3464",8245220,8252851,"2L",26.6467466707306,0.104497045767571,111,144
